Order_ID,Order_Date,Product_Name,Category,Price,Quantity,Total_Amount,Customer_City,State,Payment_Method,Order_Status,Delivery_Time_Days
ORD13847,2025-05-10,Makeup Kit,Beauty,1609,5,8045,Hyderabad,Delhi,UPI,Delivered,3
ORD13848,2025-12-05,Watch,Beauty,1016,3,3048,Delhi,West Bengal,Credit Card,Delivered,9
ORD13849,2025-11-18,Shoes,Accessories,1777,3,5331,Kolkata,Delhi,Debit Card,Delivered,6
ORD13850,2025-12-21,Home Decor,Accessories,254,4,1016,Hyderabad,Tamil Nadu,Debit Card,Cancelled,6
ORD13851,2025-04-18,Bedsheet,Beauty,1234,2,2468,Delhi,West Bengal,Credit Card,Delivered,4
ORD13852,2025-01-16,Bedsheet,Home,1024,3,3072,Kolkata,Delhi,Debit Card,Delivered,5
ORD13853,2025-09-05,Watch,Fashion,1817,3,5451,Mumbai,Delhi,Debit Card,Delivered,10
ORD13854,2025-07-31,Home Decor,Beauty,1570,4,6280,Delhi,Delhi,Credit Card,Delivered,6
ORD13855,2025-10-15,Home Decor,Beauty,611,1,611,Kolkata,Delhi,Credit Card,Cancelled,9
ORD13856,2025-05-03,Bag,Fashion,1316,5,6580,Hyderabad,Karnataka,COD,Delivered,2
ORD13857,2025-06-22,Jeans,Beauty,410,5,2050,Delhi,Tamil Nadu,COD,Delivered,6
ORD13858,2025-12-12,Makeup Kit,Beauty,1964,4,7856,Mumbai,Maharashtra,COD,Cancelled,6
ORD13859,2025-01-12,Saree,Fashion,586,1,586,Chennai,Tamil Nadu,UPI,Delivered,10
ORD13860,2025-02-09,Jeans,Beauty,1453,3,4359,Delhi,Tamil Nadu,Credit Card,Returned,2
ORD13861,2025-04-29,Shoes,Fashion,1590,1,1590,Chennai,Delhi,UPI,Delivered,7
ORD13862,2025-09-07,Makeup Kit,Home,673,5,3365,Delhi,West Bengal,UPI,Delivered,4
ORD13863,2025-01-23,Saree,Fashion,273,4,1092,Kolkata,Delhi,Debit Card,Returned,4
ORD13864,2025-06-09,Bedsheet,Fashion,253,3,759,Mumbai,Telangana,Credit Card,Delivered,3
ORD13865,2025-12-13,Makeup Kit,Beauty,1557,2,3114,Mumbai,Delhi,COD,Delivered,5
ORD13866,2025-10-07,T-shirt,Accessories,1611,4,6444,Kolkata,Maharashtra,UPI,Returned,8
ORD13867,2025-01-21,Makeup Kit,Beauty,1174,1,1174,Kolkata,West Bengal,COD,Returned,6
ORD13868,2025-08-18,Shoes,Home,864,1,864,Mumbai,Karnataka,Debit Card,Returned,2
ORD13869,2025-11-01,Bedsheet,Fashion,417,5,2085,Delhi,Telangana,Debit Card,Cancelled,3
ORD13870,2025-09-16,Home Decor,Home,411,2,822,Hyderabad,West Bengal,COD,Delivered,7
ORD13871,2025-03-31,Shoes,Accessories,572,1,572,Hyderabad,Delhi,UPI,Delivered,9
ORD13872,2025-05-12,Kurti,Beauty,406,2,812,Delhi,Telangana,Debit Card,Returned,6
ORD13873,2025-07-31,Shoes,Fashion,681,3,2043,Delhi,Telangana,UPI,Returned,5
ORD13874,2025-11-04,Saree,Accessories,792,3,2376,Mumbai,Delhi,Credit Card,Delivered,10
ORD13875,2025-10-29,Kurti,Fashion,421,4,1684,Chennai,Telangana,Credit Card,Delivered,8
ORD13876,2025-10-02,T-shirt,Accessories,200,5,1000,Mumbai,Maharashtra,COD,Delivered,7
ORD13877,2025-09-01,Home Decor,Home,1922,5,9610,Kolkata,Telangana,Debit Card,Delivered,4
ORD13878,2025-03-28,T-shirt,Home,579,4,2316,Kolkata,Delhi,Credit Card,Delivered,4
ORD13879,2025-09-20,Saree,Accessories,851,4,3404,Chennai,Delhi,COD,Delivered,7
ORD13880,2025-05-29,Jeans,Home,1947,1,1947,Hyderabad,Delhi,Credit Card,Cancelled,7
ORD13881,2025-06-30,Watch,Accessories,750,3,2250,Chennai,Karnataka,COD,Cancelled,7
ORD13882,2025-08-23,T-shirt,Fashion,1539,2,3078,Hyderabad,Delhi,Debit Card,Cancelled,10
ORD13883,2025-09-17,Makeup Kit,Home,947,3,2841,Bangalore,Tamil Nadu,Debit Card,Returned,7
ORD13884,2025-11-04,Jeans,Fashion,860,5,4300,Bangalore,Tamil Nadu,Credit Card,Cancelled,5
ORD13885,2025-02-17,T-shirt,Fashion,1727,1,1727,Bangalore,West Bengal,UPI,Cancelled,7
ORD13886,2025-10-31,Bag,Home,1324,2,2648,Delhi,Karnataka,Credit Card,Cancelled,4
ORD13887,2025-10-19,Shoes,Home,1395,3,4185,Kolkata,Delhi,Debit Card,Cancelled,8
ORD13888,2025-09-20,Jeans,Home,866,2,1732,Chennai,Tamil Nadu,COD,Returned,2
ORD13889,2025-08-17,Shoes,Accessories,1773,1,1773,Kolkata,West Bengal,COD,Cancelled,6
ORD13890,2025-05-14,Saree,Fashion,1658,5,8290,Mumbai,Telangana,COD,Returned,2
ORD13891,2025-05-18,Saree,Fashion,1014,3,3042,Hyderabad,Telangana,Debit Card,Returned,8
ORD13892,2025-02-24,Saree,Fashion,967,3,2901,Chennai,West Bengal,Credit Card,Cancelled,5
ORD13893,2025-11-09,Watch,Home,1001,3,3003,Hyderabad,Delhi,COD,Delivered,10
ORD13894,2025-04-12,Makeup Kit,Beauty,767,4,3068,Bangalore,Telangana,COD,Delivered,9
ORD13895,2025-07-30,Jeans,Beauty,1667,1,1667,Hyderabad,Telangana,COD,Delivered,4
ORD13896,2025-02-28,Saree,Fashion,362,2,724,Mumbai,Karnataka,UPI,Delivered,7
ORD13897,2025-07-25,Kurti,Home,381,1,381,Bangalore,Delhi,COD,Returned,7
ORD13898,2025-03-17,Jeans,Fashion,886,1,886,Delhi,Karnataka,Debit Card,Cancelled,9
ORD13899,2025-12-09,Makeup Kit,Beauty,1192,3,3576,Chennai,West Bengal,COD,Cancelled,6
ORD13900,2025-08-17,Home Decor,Home,223,2,446,Bangalore,Delhi,Debit Card,Cancelled,5
ORD13901,2025-08-27,Home Decor,Home,460,1,460,Delhi,Maharashtra,UPI,Delivered,7
ORD13902,2025-04-20,Bedsheet,Beauty,1721,5,8605,Chennai,Delhi,Debit Card,Cancelled,8
ORD13903,2025-12-19,Jeans,Home,1556,5,7780,Kolkata,Telangana,UPI,Returned,8
ORD13904,2025-05-15,Makeup Kit,Accessories,543,3,1629,Mumbai,Maharashtra,COD,Delivered,8
ORD13905,2025-12-10,T-shirt,Beauty,220,1,220,Chennai,West Bengal,Debit Card,Delivered,10
ORD13906,2025-01-28,Saree,Fashion,1457,5,7285,Mumbai,Delhi,Debit Card,Returned,8
ORD13907,2025-11-17,Makeup Kit,Fashion,1766,3,5298,Mumbai,Karnataka,COD,Cancelled,8
ORD13908,2025-06-04,Shoes,Fashion,1413,3,4239,Hyderabad,Telangana,Credit Card,Delivered,5
ORD13909,2025-12-26,T-shirt,Home,1152,5,5760,Chennai,Maharashtra,UPI,Returned,10
ORD13910,2025-03-06,Bedsheet,Fashion,263,1,263,Delhi,Maharashtra,Debit Card,Cancelled,8
ORD13911,2025-08-17,T-shirt,Accessories,274,5,1370,Bangalore,Karnataka,UPI,Cancelled,4
ORD13912,2025-07-28,Home Decor,Home,496,5,2480,Kolkata,Karnataka,Credit Card,Cancelled,7
ORD13913,2025-04-25,Bag,Home,752,5,3760,Delhi,Maharashtra,UPI,Returned,6
ORD13914,2025-08-23,Makeup Kit,Beauty,872,5,4360,Bangalore,Telangana,COD,Delivered,6
ORD13915,2025-07-03,Home Decor,Beauty,891,3,2673,Kolkata,Telangana,UPI,Returned,10
ORD13916,2025-04-05,Bedsheet,Fashion,1278,2,2556,Chennai,Maharashtra,UPI,Cancelled,9
ORD13917,2025-01-12,Saree,Accessories,1302,3,3906,Bangalore,Tamil Nadu,UPI,Cancelled,7
ORD13918,2025-09-15,Shoes,Beauty,991,1,991,Mumbai,Delhi,Debit Card,Returned,9
ORD13919,2025-10-05,Kurti,Beauty,1855,4,7420,Kolkata,Tamil Nadu,Debit Card,Delivered,7
ORD13920,2025-05-01,Bag,Accessories,1841,3,5523,Kolkata,Maharashtra,Debit Card,Cancelled,9
ORD13921,2025-08-17,Bag,Home,1623,5,8115,Mumbai,Telangana,COD,Delivered,4
ORD13922,2025-07-07,Watch,Beauty,1635,2,3270,Mumbai,Tamil Nadu,Credit Card,Delivered,10
ORD13923,2025-11-18,Kurti,Fashion,782,2,1564,Chennai,Maharashtra,UPI,Delivered,2
ORD13924,2025-03-20,Jeans,Beauty,519,1,519,Mumbai,Maharashtra,Debit Card,Delivered,3
ORD13925,2025-08-04,Shoes,Fashion,1098,5,5490,Bangalore,Karnataka,UPI,Delivered,2
ORD13926,2025-08-12,Bag,Accessories,1147,2,2294,Hyderabad,Karnataka,Debit Card,Cancelled,2
ORD13927,2025-03-07,Makeup Kit,Beauty,1019,2,2038,Bangalore,Delhi,UPI,Returned,10
ORD13928,2025-05-11,Bedsheet,Fashion,205,1,205,Bangalore,Karnataka,UPI,Delivered,6
ORD13929,2025-05-21,Bedsheet,Fashion,1960,4,7840,Kolkata,Tamil Nadu,Credit Card,Delivered,7
ORD13930,2025-10-08,T-shirt,Home,1672,2,3344,Mumbai,Telangana,Debit Card,Delivered,9
ORD13931,2025-01-09,Saree,Accessories,410,2,820,Chennai,Delhi,Debit Card,Delivered,5
ORD13932,2025-11-04,Kurti,Fashion,1553,2,3106,Delhi,Karnataka,Debit Card,Delivered,5
ORD13933,2025-12-04,Kurti,Accessories,1221,3,3663,Delhi,Telangana,Debit Card,Delivered,7
ORD13934,2025-08-15,Bedsheet,Accessories,1367,3,4101,Hyderabad,Karnataka,Debit Card,Cancelled,6
ORD13935,2025-02-21,Kurti,Beauty,318,2,636,Delhi,Karnataka,COD,Cancelled,4
ORD13936,2025-09-19,Bedsheet,Accessories,1841,3,5523,Mumbai,Maharashtra,Debit Card,Delivered,4
ORD13937,2025-09-19,Bag,Fashion,1657,3,4971,Bangalore,West Bengal,UPI,Delivered,8
ORD13938,2025-12-09,Home Decor,Fashion,1851,3,5553,Mumbai,Tamil Nadu,UPI,Delivered,5
ORD13939,2025-05-26,Shoes,Home,806,2,1612,Delhi,Telangana,Debit Card,Cancelled,5
ORD13940,2025-05-20,Makeup Kit,Home,1034,4,4136,Delhi,Karnataka,Credit Card,Cancelled,8
ORD13941,2025-04-01,Home Decor,Home,501,5,2505,Chennai,Maharashtra,COD,Delivered,2
ORD13942,2025-08-12,Jeans,Accessories,636,4,2544,Chennai,Delhi,UPI,Returned,8
ORD13943,2025-06-15,Kurti,Home,1500,5,7500,Mumbai,Maharashtra,UPI,Delivered,9
ORD13944,2025-02-16,Home Decor,Accessories,313,3,939,Kolkata,Tamil Nadu,Debit Card,Cancelled,2
ORD13945,2025-10-13,Bedsheet,Beauty,931,4,3724,Delhi,Karnataka,UPI,Delivered,2
ORD13946,2025-05-01,Shoes,Accessories,507,2,1014,Hyderabad,Maharashtra,COD,Returned,6
ORD13947,2025-02-22,Kurti,Home,1856,3,5568,Hyderabad,Tamil Nadu,Debit Card,Cancelled,4
ORD13948,2025-06-01,Saree,Fashion,1948,1,1948,Bangalore,Telangana,Credit Card,Delivered,6
ORD13949,2025-07-18,Watch,Fashion,1039,1,1039,Chennai,Tamil Nadu,Debit Card,Delivered,9
ORD13950,2025-04-29,T-shirt,Beauty,209,1,209,Chennai,Karnataka,Debit Card,Delivered,7
ORD13951,2025-05-19,Bedsheet,Beauty,1851,3,5553,Delhi,West Bengal,UPI,Returned,9
ORD13952,2025-06-11,Bag,Accessories,664,5,3320,Bangalore,Karnataka,Credit Card,Returned,2
ORD13953,2025-09-15,Bedsheet,Fashion,1353,4,5412,Hyderabad,Delhi,Debit Card,Cancelled,7
ORD13954,2025-08-01,Bedsheet,Fashion,1127,1,1127,Delhi,West Bengal,Credit Card,Returned,2
ORD13955,2025-06-03,Jeans,Home,1525,3,4575,Delhi,Maharashtra,COD,Delivered,3
ORD13956,2025-12-22,Watch,Fashion,437,3,1311,Bangalore,Telangana,UPI,Delivered,7
ORD13957,2025-10-22,Jeans,Home,1040,2,2080,Delhi,Karnataka,Debit Card,Delivered,5
ORD13958,2025-10-22,Makeup Kit,Fashion,1799,1,1799,Mumbai,Telangana,UPI,Delivered,10
ORD13959,2025-06-11,Shoes,Beauty,1483,5,7415,Mumbai,Maharashtra,UPI,Cancelled,5
ORD13960,2025-04-21,T-shirt,Beauty,1525,3,4575,Bangalore,Tamil Nadu,COD,Delivered,9
ORD13961,2025-01-11,Jeans,Beauty,1726,1,1726,Delhi,Tamil Nadu,UPI,Delivered,8
ORD13962,2025-01-29,Home Decor,Home,528,4,2112,Delhi,Tamil Nadu,Credit Card,Returned,9
ORD13963,2025-05-30,Saree,Beauty,389,4,1556,Chennai,West Bengal,Credit Card,Delivered,4
ORD13964,2025-06-01,Watch,Accessories,318,5,1590,Hyderabad,Tamil Nadu,UPI,Delivered,3
ORD13965,2025-07-09,Jeans,Home,783,4,3132,Chennai,Telangana,COD,Cancelled,10
ORD13966,2025-06-19,Bedsheet,Home,1649,2,3298,Delhi,Delhi,UPI,Cancelled,6
ORD13967,2025-10-28,Watch,Accessories,1118,2,2236,Hyderabad,Telangana,Debit Card,Delivered,7
ORD13968,2025-09-07,Bag,Home,1196,2,2392,Kolkata,Karnataka,UPI,Delivered,3
ORD13969,2025-01-29,Bedsheet,Accessories,936,3,2808,Kolkata,Delhi,UPI,Returned,3
ORD13970,2025-10-14,Saree,Fashion,1647,4,6588,Bangalore,Karnataka,COD,Delivered,2
ORD13971,2025-01-19,Watch,Accessories,1741,1,1741,Bangalore,Karnataka,COD,Cancelled,8
ORD13972,2025-01-27,T-shirt,Beauty,1061,1,1061,Kolkata,Tamil Nadu,Credit Card,Delivered,4
ORD13973,2025-01-01,Home Decor,Fashion,475,1,475,Kolkata,Telangana,Credit Card,Delivered,8
ORD13974,2025-04-15,T-shirt,Fashion,459,1,459,Delhi,Delhi,Credit Card,Delivered,8
ORD13975,2025-08-28,Kurti,Beauty,1488,3,4464,Bangalore,Delhi,Debit Card,Delivered,10
ORD13976,2025-12-07,Home Decor,Beauty,1078,3,3234,Mumbai,Delhi,Debit Card,Cancelled,6
ORD13977,2025-11-20,Jeans,Beauty,623,2,1246,Delhi,Delhi,COD,Cancelled,7
ORD13978,2025-08-23,Home Decor,Home,624,5,3120,Bangalore,West Bengal,Credit Card,Delivered,5
ORD13979,2025-11-04,Bag,Fashion,989,3,2967,Mumbai,Delhi,UPI,Returned,6
ORD13980,2025-03-05,Bag,Fashion,326,5,1630,Bangalore,Karnataka,Credit Card,Cancelled,6
ORD13981,2025-10-19,Bag,Home,1685,3,5055,Delhi,Tamil Nadu,Debit Card,Delivered,3
ORD13982,2025-04-01,Watch,Accessories,380,4,1520,Kolkata,Tamil Nadu,Debit Card,Delivered,10
ORD13983,2025-10-02,Kurti,Beauty,1367,3,4101,Delhi,Maharashtra,Credit Card,Returned,7
ORD13984,2025-04-15,Home Decor,Accessories,804,2,1608,Mumbai,Telangana,Credit Card,Delivered,5
ORD13985,2025-05-06,Bag,Home,1448,5,7240,Chennai,Maharashtra,Credit Card,Cancelled,4
ORD13986,2025-10-19,Makeup Kit,Beauty,1174,4,4696,Bangalore,Maharashtra,COD,Cancelled,10
ORD13987,2025-09-16,Home Decor,Fashion,1185,3,3555,Hyderabad,West Bengal,Debit Card,Returned,5
ORD13988,2025-09-24,Jeans,Beauty,1415,3,4245,Hyderabad,West Bengal,Credit Card,Delivered,9
ORD13989,2025-07-10,Bag,Beauty,1206,5,6030,Kolkata,West Bengal,COD,Delivered,2
ORD13990,2025-03-10,Shoes,Fashion,1304,2,2608,Kolkata,Karnataka,COD,Returned,7
ORD13991,2025-07-05,T-shirt,Beauty,438,2,876,Delhi,Delhi,Debit Card,Returned,4
ORD13992,2025-11-27,T-shirt,Accessories,554,5,2770,Bangalore,Tamil Nadu,COD,Delivered,8
ORD13993,2025-01-24,Shoes,Fashion,238,5,1190,Delhi,Telangana,Credit Card,Delivered,9
ORD13994,2025-12-13,Makeup Kit,Fashion,675,1,675,Chennai,Karnataka,UPI,Returned,6
ORD13995,2025-10-29,Shoes,Home,1330,5,6650,Mumbai,Telangana,Credit Card,Cancelled,4
ORD13996,2025-12-09,Saree,Beauty,737,1,737,Mumbai,Maharashtra,UPI,Delivered,2
ORD13997,2025-05-28,Kurti,Accessories,1587,3,4761,Hyderabad,West Bengal,Debit Card,Delivered,4
ORD13998,2025-09-08,Kurti,Fashion,1686,1,1686,Delhi,Maharashtra,Credit Card,Delivered,8
ORD13999,2025-06-14,Shoes,Home,279,3,837,Bangalore,Delhi,Credit Card,Cancelled,10
ORD14000,2025-01-20,Saree,Home,1783,2,3566,Bangalore,Karnataka,COD,Cancelled,8
ORD14001,2025-12-09,Shoes,Accessories,1064,2,2128,Hyderabad,West Bengal,COD,Delivered,6
ORD14002,2025-12-21,Bag,Accessories,508,5,2540,Mumbai,Delhi,Credit Card,Delivered,9
ORD14003,2025-02-13,Saree,Home,1833,5,9165,Hyderabad,West Bengal,COD,Returned,8
ORD14004,2025-05-30,Bedsheet,Accessories,913,3,2739,Kolkata,Telangana,UPI,Returned,6
ORD14005,2025-01-04,T-shirt,Beauty,1590,3,4770,Hyderabad,Maharashtra,COD,Cancelled,2
ORD14006,2025-08-29,Jeans,Accessories,1563,2,3126,Kolkata,Delhi,Credit Card,Returned,7
ORD14007,2025-10-11,Kurti,Beauty,436,3,1308,Bangalore,Karnataka,UPI,Returned,7
ORD14008,2025-05-12,Bag,Home,239,3,717,Chennai,Delhi,UPI,Delivered,9
ORD14009,2025-01-10,Bedsheet,Fashion,297,2,594,Bangalore,Maharashtra,COD,Delivered,6
ORD14010,2025-11-08,Saree,Fashion,1391,2,2782,Mumbai,Telangana,UPI,Delivered,10
ORD14011,2025-08-09,Makeup Kit,Beauty,836,1,836,Hyderabad,Telangana,UPI,Delivered,6
ORD14012,2025-11-09,T-shirt,Beauty,1873,2,3746,Delhi,Tamil Nadu,UPI,Cancelled,3
ORD14013,2025-04-01,Bag,Accessories,1377,1,1377,Delhi,Delhi,UPI,Delivered,6
ORD14014,2025-06-07,Bag,Home,772,4,3088,Bangalore,West Bengal,COD,Cancelled,10
ORD14015,2025-08-14,Jeans,Accessories,481,3,1443,Hyderabad,Tamil Nadu,UPI,Returned,5
ORD14016,2025-12-29,Saree,Beauty,1157,4,4628,Chennai,Telangana,COD,Cancelled,6
ORD14017,2025-08-27,Shoes,Fashion,1670,1,1670,Mumbai,West Bengal,COD,Delivered,3
ORD14018,2025-12-20,Home Decor,Home,863,3,2589,Mumbai,Maharashtra,COD,Cancelled,8
ORD14019,2025-01-29,Makeup Kit,Fashion,650,4,2600,Chennai,Karnataka,UPI,Returned,8
ORD14020,2025-04-20,Watch,Accessories,1698,1,1698,Kolkata,Maharashtra,Debit Card,Returned,5
ORD14021,2025-05-07,Home Decor,Home,1541,4,6164,Mumbai,Tamil Nadu,Debit Card,Delivered,5
ORD14022,2025-03-06,Bag,Beauty,789,4,3156,Hyderabad,West Bengal,COD,Cancelled,8
ORD14023,2025-01-19,Watch,Accessories,1424,5,7120,Mumbai,Delhi,Credit Card,Returned,9
ORD14024,2025-02-08,Jeans,Beauty,421,4,1684,Mumbai,West Bengal,Credit Card,Returned,10
ORD14025,2025-06-24,T-shirt,Beauty,994,4,3976,Kolkata,Maharashtra,UPI,Cancelled,7
ORD14026,2025-12-01,Kurti,Beauty,1269,5,6345,Kolkata,Maharashtra,UPI,Cancelled,6
ORD14027,2025-03-06,Saree,Fashion,253,2,506,Chennai,Maharashtra,Credit Card,Returned,7
ORD14028,2025-03-02,Home Decor,Accessories,624,1,624,Chennai,West Bengal,Debit Card,Cancelled,9
ORD14029,2025-10-08,Jeans,Beauty,1817,1,1817,Chennai,West Bengal,Credit Card,Delivered,6
ORD14030,2025-03-16,Jeans,Home,1869,5,9345,Delhi,Maharashtra,COD,Cancelled,10
ORD14031,2025-11-29,Kurti,Accessories,1067,4,4268,Delhi,Maharashtra,COD,Delivered,10
ORD14032,2025-09-27,Bedsheet,Accessories,1020,3,3060,Mumbai,West Bengal,COD,Returned,3
ORD14033,2025-02-19,Watch,Beauty,1544,2,3088,Hyderabad,West Bengal,Debit Card,Returned,2
ORD14034,2025-03-10,Bag,Fashion,1294,1,1294,Kolkata,Karnataka,COD,Cancelled,6
ORD14035,2025-10-10,Saree,Fashion,1537,3,4611,Chennai,Karnataka,Credit Card,Cancelled,7
ORD14036,2025-10-21,Shoes,Home,1669,2,3338,Chennai,Delhi,Credit Card,Cancelled,2
ORD14037,2025-04-13,Jeans,Home,965,2,1930,Hyderabad,Tamil Nadu,UPI,Returned,10
ORD14038,2025-09-24,Bedsheet,Beauty,1303,1,1303,Mumbai,Delhi,Credit Card,Delivered,8
ORD14039,2025-03-30,Jeans,Accessories,672,5,3360,Mumbai,Maharashtra,UPI,Cancelled,9
ORD14040,2025-03-26,Shoes,Home,1604,2,3208,Bangalore,Maharashtra,Debit Card,Returned,3
ORD14041,2025-12-24,Makeup Kit,Accessories,1720,3,5160,Delhi,Karnataka,UPI,Returned,7
ORD14042,2025-03-19,Shoes,Home,562,2,1124,Delhi,West Bengal,COD,Delivered,5
ORD14043,2025-10-18,Jeans,Fashion,1240,5,6200,Hyderabad,Maharashtra,UPI,Delivered,3
ORD14044,2025-01-26,Bag,Beauty,1751,3,5253,Mumbai,Delhi,UPI,Returned,4
ORD14045,2025-05-26,T-shirt,Beauty,1613,3,4839,Chennai,West Bengal,UPI,Delivered,5
ORD14046,2025-03-29,Kurti,Home,863,1,863,Bangalore,West Bengal,UPI,Returned,3
ORD14047,2025-10-27,Watch,Home,1516,3,4548,Mumbai,Delhi,UPI,Delivered,2
ORD14048,2025-06-29,Makeup Kit,Beauty,1767,2,3534,Chennai,Tamil Nadu,COD,Delivered,3
ORD14049,2025-08-05,Bag,Home,1272,5,6360,Bangalore,Karnataka,Credit Card,Delivered,10
ORD14050,2025-06-06,Bedsheet,Accessories,1663,1,1663,Delhi,Telangana,UPI,Delivered,5
ORD14051,2025-02-02,Kurti,Beauty,1106,3,3318,Hyderabad,Telangana,COD,Cancelled,9
ORD14052,2025-06-08,Kurti,Accessories,1330,2,2660,Delhi,Maharashtra,UPI,Cancelled,3
ORD14053,2025-05-09,Watch,Fashion,1867,2,3734,Hyderabad,Telangana,UPI,Cancelled,6
ORD14054,2025-11-20,T-shirt,Fashion,510,5,2550,Bangalore,Maharashtra,Debit Card,Delivered,6
ORD14055,2025-03-05,Bedsheet,Accessories,358,1,358,Hyderabad,West Bengal,Credit Card,Returned,5
ORD14056,2025-07-17,Bag,Fashion,535,2,1070,Hyderabad,West Bengal,UPI,Cancelled,5
ORD14057,2025-09-03,Bedsheet,Accessories,1962,4,7848,Mumbai,Maharashtra,COD,Returned,8
ORD14058,2025-12-19,T-shirt,Beauty,1451,1,1451,Mumbai,Maharashtra,COD,Delivered,8
ORD14059,2025-01-02,Jeans,Beauty,778,5,3890,Kolkata,West Bengal,Debit Card,Cancelled,9
ORD14060,2025-01-23,Home Decor,Beauty,951,4,3804,Delhi,Tamil Nadu,Credit Card,Delivered,10
ORD14061,2025-02-25,Bedsheet,Beauty,508,5,2540,Kolkata,Maharashtra,Credit Card,Returned,7
ORD14062,2025-09-16,Bag,Home,520,3,1560,Delhi,Telangana,UPI,Delivered,3
ORD14063,2025-06-15,T-shirt,Beauty,812,5,4060,Chennai,Maharashtra,COD,Returned,2
ORD14064,2025-12-09,Home Decor,Beauty,1847,5,9235,Delhi,West Bengal,COD,Cancelled,2
ORD14065,2025-12-20,Kurti,Home,1661,4,6644,Bangalore,Karnataka,Credit Card,Returned,5
ORD14066,2025-04-06,Saree,Fashion,1764,3,5292,Bangalore,Telangana,Debit Card,Cancelled,8
ORD14067,2025-06-18,Makeup Kit,Beauty,471,3,1413,Bangalore,Delhi,Credit Card,Delivered,10
ORD14068,2025-09-14,Jeans,Home,560,3,1680,Chennai,Maharashtra,Debit Card,Delivered,4
ORD14069,2025-12-31,Makeup Kit,Home,1666,2,3332,Delhi,West Bengal,Credit Card,Cancelled,7
ORD14070,2025-02-07,Watch,Fashion,1595,1,1595,Chennai,Karnataka,Credit Card,Delivered,2
ORD14071,2025-10-14,Bag,Fashion,671,1,671,Mumbai,West Bengal,Debit Card,Cancelled,9
ORD14072,2025-04-18,Saree,Fashion,439,3,1317,Delhi,West Bengal,COD,Delivered,5
ORD14073,2025-12-06,Home Decor,Accessories,1115,3,3345,Mumbai,Karnataka,COD,Delivered,10
ORD14074,2025-09-15,Bedsheet,Beauty,203,3,609,Kolkata,West Bengal,Debit Card,Returned,2
ORD14075,2025-06-09,Makeup Kit,Accessories,545,4,2180,Hyderabad,Delhi,Debit Card,Cancelled,4
ORD14076,2025-06-03,Bedsheet,Accessories,260,4,1040,Chennai,Maharashtra,UPI,Returned,8
ORD14077,2025-09-11,Jeans,Fashion,593,5,2965,Mumbai,Karnataka,UPI,Returned,5
ORD14078,2025-02-12,Watch,Fashion,1545,2,3090,Kolkata,Telangana,Credit Card,Cancelled,8
ORD14079,2025-09-14,T-shirt,Beauty,238,3,714,Delhi,Telangana,Debit Card,Delivered,10
ORD14080,2025-01-01,Home Decor,Beauty,1954,4,7816,Chennai,West Bengal,Credit Card,Cancelled,10
ORD14081,2025-12-05,Saree,Beauty,637,1,637,Hyderabad,Delhi,COD,Returned,6
ORD14082,2025-07-12,Saree,Fashion,1958,4,7832,Delhi,Delhi,UPI,Returned,4
ORD14083,2025-12-07,Bedsheet,Accessories,964,5,4820,Delhi,West Bengal,COD,Returned,2
ORD14084,2025-08-09,Shoes,Home,1675,1,1675,Mumbai,West Bengal,UPI,Returned,10
ORD14085,2025-10-17,Makeup Kit,Beauty,1506,2,3012,Kolkata,Delhi,COD,Delivered,3
ORD14086,2025-10-21,Bag,Fashion,563,4,2252,Delhi,Telangana,COD,Delivered,6
ORD14087,2025-07-11,Kurti,Fashion,652,4,2608,Hyderabad,Telangana,Debit Card,Cancelled,10
ORD14088,2025-04-13,Bedsheet,Home,942,5,4710,Hyderabad,Telangana,COD,Cancelled,2
ORD14089,2025-05-05,Saree,Beauty,584,2,1168,Bangalore,Karnataka,UPI,Delivered,2
ORD14090,2025-07-30,Makeup Kit,Beauty,1763,5,8815,Chennai,Karnataka,COD,Cancelled,4
ORD14091,2025-06-05,Makeup Kit,Home,1145,4,4580,Bangalore,Karnataka,Debit Card,Cancelled,6
ORD14092,2025-03-24,Watch,Accessories,1448,3,4344,Delhi,Telangana,Credit Card,Cancelled,7
ORD14093,2025-12-31,Kurti,Beauty,1139,2,2278,Kolkata,West Bengal,UPI,Delivered,7
ORD14094,2025-02-12,Bag,Accessories,550,3,1650,Hyderabad,West Bengal,UPI,Delivered,6
ORD14095,2025-09-23,Kurti,Fashion,578,3,1734,Hyderabad,Telangana,COD,Cancelled,2
ORD14096,2025-09-23,Watch,Accessories,1431,1,1431,Bangalore,West Bengal,Credit Card,Cancelled,4
ORD14097,2025-01-12,Bedsheet,Home,1885,3,5655,Hyderabad,Maharashtra,COD,Returned,4
ORD14098,2025-02-13,Bag,Beauty,452,5,2260,Delhi,Karnataka,Credit Card,Returned,8
ORD14099,2025-05-09,Kurti,Beauty,932,5,4660,Delhi,Karnataka,COD,Cancelled,2
ORD14100,2025-03-16,Makeup Kit,Fashion,1801,4,7204,Chennai,Delhi,Debit Card,Delivered,5
ORD14101,2025-08-03,Makeup Kit,Accessories,1916,2,3832,Hyderabad,Delhi,Credit Card,Returned,6
ORD14102,2025-09-19,Kurti,Fashion,1366,3,4098,Delhi,Delhi,COD,Returned,6
ORD14103,2025-10-10,Shoes,Beauty,1581,4,6324,Delhi,Karnataka,Credit Card,Returned,5
